Provider,Measure_ID,Value,Footnote,Start_Date,End_Date
280020,MSPB-1,1.010707,,01012014,12312014
280023,MSPB-1,0.994301,,01012014,12312014
280030,MSPB-1,1.031476,,01012014,12312014
280032,MSPB-1,0.987249,,01012014,12312014
280040,MSPB-1,1.032434,,01012014,12312014
280060,MSPB-1,1.034545,,01012014,12312014
280061,MSPB-1,0.946427,,01012014,12312014
280065,MSPB-1,0.919122,,01012014,12312014
280077,MSPB-1,1.006665,,01012014,12312014
280081,MSPB-1,1.060209,,01012014,12312014
280105,MSPB-1,1.001185,,01012014,12312014
280111,MSPB-1,0.978991,,01012014,12312014
280119,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
280125,MSPB-1,0.961777,,01012014,12312014
280127,MSPB-1,0.896447,,01012014,12312014
280128,MSPB-1,0.987360,,01012014,12312014
280129,MSPB-1,0.919252,,01012014,12312014
280130,MSPB-1,1.047574,,01012014,12312014
280131,MSPB-1,0.843326,,01012014,12312014
280132,MSPB-1,1.032650,,01012014,12312014
280133,MSPB-1,0.921625,,01012014,12312014
280134,MSPB-1,0.999946,,01012014,12312014
280136,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
290001,MSPB-1,1.011554,,01012014,12312014
290002,MSPB-1,0.737980,,01012014,12312014
290003,MSPB-1,1.151841,,01012014,12312014
290005,MSPB-1,1.146366,,01012014,12312014
290006,MSPB-1,0.875837,,01012014,12312014
290007,MSPB-1,1.064410,,01012014,12312014
290008,MSPB-1,0.967837,,01012014,12312014
290009,MSPB-1,0.926792,,01012014,12312014
290012,MSPB-1,1.208895,,01012014,12312014
290019,MSPB-1,0.961876,,01012014,12312014
290020,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
290021,MSPB-1,1.156513,,01012014,12312014
290022,MSPB-1,1.137394,,01012014,12312014
290032,MSPB-1,0.919840,,01012014,12312014
290039,MSPB-1,1.098258,,01012014,12312014
290041,MSPB-1,1.100422,,01012014,12312014
290045,MSPB-1,1.139147,,01012014,12312014
290046,MSPB-1,1.158589,,01012014,12312014
290047,MSPB-1,1.066795,,01012014,12312014
290049,MSPB-1,0.938069,,01012014,12312014
290051,MSPB-1,0.898765,,01012014,12312014
290053,MSPB-1,1.122021,,01012014,12312014
290054,MSPB-1,1.077250,,01012014,12312014
300001,MSPB-1,0.996099,,01012014,12312014
300003,MSPB-1,1.018170,,01012014,12312014
300005,MSPB-1,1.045019,,01012014,12312014
300011,MSPB-1,1.033374,,01012014,12312014
300012,MSPB-1,0.998288,,01012014,12312014
300014,MSPB-1,1.026866,,01012014,12312014
300017,MSPB-1,1.018758,,01012014,12312014
300018,MSPB-1,1.026764,,01012014,12312014
300019,MSPB-1,0.958851,,01012014,12312014
300020,MSPB-1,0.997146,,01012014,12312014
300023,MSPB-1,0.986492,,01012014,12312014
300029,MSPB-1,1.002738,,01012014,12312014
300034,MSPB-1,1.001340,,01012014,12312014
310001,MSPB-1,1.130889,,01012014,12312014
310002,MSPB-1,1.092940,,01012014,12312014
310003,MSPB-1,1.007046,,01012014,12312014
310005,MSPB-1,1.050898,,01012014,12312014
310006,MSPB-1,1.072481,,01012014,12312014
310008,MSPB-1,1.089927,,01012014,12312014
310009,MSPB-1,1.133930,,01012014,12312014
310010,MSPB-1,1.055124,,01012014,12312014
310011,MSPB-1,0.966008,,01012014,12312014
310012,MSPB-1,1.077959,,01012014,12312014
310014,MSPB-1,1.043392,,01012014,12312014
310015,MSPB-1,1.040684,,01012014,12312014
310016,MSPB-1,1.089750,,01012014,12312014
310017,MSPB-1,1.091115,,01012014,12312014
310019,MSPB-1,1.120828,,01012014,12312014
310021,MSPB-1,1.066234,,01012014,12312014
310022,MSPB-1,1.052385,,01012014,12312014
310024,MSPB-1,1.148340,,01012014,12312014
310025,MSPB-1,1.115582,,01012014,12312014
310027,MSPB-1,1.135199,,01012014,12312014
310028,MSPB-1,1.021133,,01012014,12312014
310029,MSPB-1,1.029595,,01012014,12312014
310031,MSPB-1,1.002027,,01012014,12312014
310032,MSPB-1,1.033695,,01012014,12312014
310034,MSPB-1,1.050804,,01012014,12312014
310038,MSPB-1,1.100888,,01012014,12312014
310039,MSPB-1,1.084041,,01012014,12312014
310040,MSPB-1,1.102686,,01012014,12312014
310041,MSPB-1,1.101318,,01012014,12312014
310044,MSPB-1,1.038280,,01012014,12312014
310045,MSPB-1,1.065988,,01012014,12312014
310047,MSPB-1,1.018288,,01012014,12312014
310048,MSPB-1,1.087554,,01012014,12312014
310050,MSPB-1,1.100556,,01012014,12312014
310051,MSPB-1,1.033036,,01012014,12312014
310052,MSPB-1,1.093381,,01012014,12312014
310054,MSPB-1,1.074412,,01012014,12312014
310057,MSPB-1,1.030620,,01012014,12312014
310058,MSPB-1,1.098889,,01012014,12312014
310060,MSPB-1,0.948760,,01012014,12312014
310061,MSPB-1,0.996180,,01012014,12312014
310064,MSPB-1,1.035822,,01012014,12312014
310069,MSPB-1,1.024134,,01012014,12312014
310070,MSPB-1,1.088760,,01012014,12312014
310073,MSPB-1,1.054979,,01012014,12312014
310074,MSPB-1,1.079233,,01012014,12312014
310075,MSPB-1,1.119453,,01012014,12312014
310076,MSPB-1,1.080446,,01012014,12312014
310081,MSPB-1,1.009516,,01012014,12312014
310083,MSPB-1,1.155095,,01012014,12312014
310084,MSPB-1,1.129862,,01012014,12312014
310086,MSPB-1,1.045201,,01012014,12312014
310091,MSPB-1,1.016686,,01012014,12312014
310092,MSPB-1,1.101475,,01012014,12312014
310096,MSPB-1,1.036323,,01012014,12312014
310108,MSPB-1,1.153389,,01012014,12312014
310110,MSPB-1,1.085282,,01012014,12312014
310111,MSPB-1,1.074316,,01012014,12312014
310112,MSPB-1,1.078209,,01012014,12312014
310113,MSPB-1,1.007429,,01012014,12312014
310115,MSPB-1,1.067038,,01012014,12312014
310118,MSPB-1,1.027418,,01012014,12312014
310119,MSPB-1,1.104355,,01012014,12312014
310130,MSPB-1,1.049912,,01012014,12312014
320001,MSPB-1,1.014772,,01012014,12312014
320002,MSPB-1,0.920616,,01012014,12312014
320003,MSPB-1,0.839709,,01012014,12312014
320004,MSPB-1,0.938534,,01012014,12312014
320005,MSPB-1,0.922458,,01012014,12312014
320006,MSPB-1,0.928766,,01012014,12312014
320009,MSPB-1,1.004949,,01012014,12312014
320011,MSPB-1,0.888428,,01012014,12312014
320013,MSPB-1,0.852689,,01012014,12312014
320016,MSPB-1,0.893708,,01012014,12312014
320017,MSPB-1,0.944535,,01012014,12312014
320018,MSPB-1,1.036075,,01012014,12312014
320021,MSPB-1,0.968886,,01012014,12312014
320022,MSPB-1,0.972599,,01012014,12312014
320030,MSPB-1,0.866971,,01012014,12312014
320033,MSPB-1,0.870755,,01012014,12312014
320038,MSPB-1,0.760330,,01012014,12312014
320057,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
320058,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
320059,MSPB-1,0.811945,,01012014,12312014
320060,MSPB-1,0.659847,,01012014,12312014
320061,MSPB-1,0.804463,,01012014,12312014
320062,MSPB-1,0.688940,,01012014,12312014
320063,MSPB-1,0.904355,,01012014,12312014
320065,MSPB-1,0.932411,,01012014,12312014
320067,MSPB-1,0.728094,,01012014,12312014
320070,MSPB-1,0.614543,,01012014,12312014
320074,MSPB-1,0.894084,,01012014,12312014
320084,MSPB-1,0.793263,,01012014,12312014
320085,MSPB-1,1.009652,,01012014,12312014
320086,MSPB-1,1.008358,,01012014,12312014
320089,MSPB-1,0.956427,,01012014,12312014
330003,MSPB-1,0.887873,,01012014,12312014
330004,MSPB-1,1.013125,,01012014,12312014
330005,MSPB-1,0.970078,,01012014,12312014
330006,MSPB-1,1.066129,,01012014,12312014
330008,MSPB-1,0.890981,,01012014,12312014
330009,MSPB-1,0.938764,,01012014,12312014
330011,MSPB-1,0.898490,,01012014,12312014
330013,MSPB-1,0.985959,,01012014,12312014
330014,MSPB-1,1.050278,,01012014,12312014
330019,MSPB-1,0.991382,,01012014,12312014
330023,MSPB-1,0.978392,,01012014,12312014
330024,MSPB-1,0.978268,,01012014,12312014
330027,MSPB-1,0.970745,,01012014,12312014
330028,MSPB-1,1.022934,,01012014,12312014
330030,MSPB-1,0.893771,,01012014,12312014
330033,MSPB-1,0.889902,,01012014,12312014
330043,MSPB-1,1.060639,,01012014,12312014
330044,MSPB-1,0.979485,,01012014,12312014
330045,MSPB-1,1.016769,,01012014,12312014
330046,MSPB-1,0.979777,,01012014,12312014
330047,MSPB-1,0.959500,,01012014,12312014
330049,MSPB-1,0.911614,,01012014,12312014
330055,MSPB-1,1.015237,,01012014,12312014
330056,MSPB-1,1.006044,,01012014,12312014
330057,MSPB-1,0.936019,,01012014,12312014
330058,MSPB-1,0.891119,,01012014,12312014
330059,MSPB-1,0.968240,,01012014,12312014
330061,MSPB-1,1.065683,,01012014,12312014
330065,MSPB-1,0.960822,,01012014,12312014
330073,MSPB-1,0.904633,,01012014,12312014
330074,MSPB-1,0.860070,,01012014,12312014
330078,MSPB-1,0.966204,,01012014,12312014
330079,MSPB-1,0.879323,,01012014,12312014
330080,MSPB-1,1.033821,,01012014,12312014
330084,MSPB-1,0.856015,,01012014,12312014
330085,MSPB-1,0.849289,,01012014,12312014
330086,MSPB-1,1.141004,,01012014,12312014
330088,MSPB-1,0.972058,,01012014,12312014
330090,MSPB-1,0.942004,,01012014,12312014
330094,MSPB-1,1.013799,,01012014,12312014
330096,MSPB-1,0.859968,,01012014,12312014
330100,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
330101,MSPB-1,0.972494,,01012014,12312014
330102,MSPB-1,0.980294,,01012014,12312014
330103,MSPB-1,0.944839,,01012014,12312014
330104,MSPB-1,1.075671,,01012014,12312014
330106,MSPB-1,1.001868,,01012014,12312014
330107,MSPB-1,1.015486,,01012014,12312014
330108,MSPB-1,0.893788,,01012014,12312014
330111,MSPB-1,1.045772,,01012014,12312014
330115,MSPB-1,0.954028,,01012014,12312014
330119,MSPB-1,0.984003,,01012014,12312014
330125,MSPB-1,0.918612,,01012014,12312014
330126,MSPB-1,1.050875,,01012014,12312014
330127,MSPB-1,1.003275,,01012014,12312014
330128,MSPB-1,1.065551,,01012014,12312014
330132,MSPB-1,0.959796,,01012014,12312014
330135,MSPB-1,0.949193,,01012014,12312014
330136,MSPB-1,0.963136,,01012014,12312014
330140,MSPB-1,0.958268,,01012014,12312014
330141,MSPB-1,1.091435,,01012014,12312014
330144,MSPB-1,0.795513,,01012014,12312014
330151,MSPB-1,0.853471,,01012014,12312014
330153,MSPB-1,0.949932,,01012014,12312014
330157,MSPB-1,0.876586,,01012014,12312014
330158,MSPB-1,1.071057,,01012014,12312014
330160,MSPB-1,1.040343,,01012014,12312014
330162,MSPB-1,1.000611,,01012014,12312014
330163,MSPB-1,0.922247,,01012014,12312014
330164,MSPB-1,0.902349,,01012014,12312014
330166,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
330167,MSPB-1,0.998128,,01012014,12312014
330169,MSPB-1,1.019711,,01012014,12312014
330175,MSPB-1,0.825455,,01012014,12312014
330180,MSPB-1,0.947550,,01012014,12312014
330181,MSPB-1,1.152826,,01012014,12312014
330182,MSPB-1,1.012753,,01012014,12312014
330184,MSPB-1,1.000030,,01012014,12312014
330185,MSPB-1,1.020857,,01012014,12312014
330188,MSPB-1,0.955492,,01012014,12312014
330191,MSPB-1,0.971916,,01012014,12312014
330193,MSPB-1,1.071569,,01012014,12312014
330194,MSPB-1,1.035581,,01012014,12312014
330195,MSPB-1,1.020380,,01012014,12312014
330196,MSPB-1,1.047543,,01012014,12312014
330197,MSPB-1,0.783892,,01012014,12312014
330198,MSPB-1,1.033987,,01012014,12312014
330199,MSPB-1,0.914284,,01012014,12312014
330201,MSPB-1,1.082454,,01012014,12312014
330202,MSPB-1,0.932280,,01012014,12312014
330203,MSPB-1,0.948647,,01012014,12312014
330204,MSPB-1,0.944868,,01012014,12312014
330205,MSPB-1,1.039612,,01012014,12312014
330208,MSPB-1,0.992724,,01012014,12312014
330211,MSPB-1,0.863094,,01012014,12312014
330214,MSPB-1,1.024357,,01012014,12312014
330215,MSPB-1,0.941892,,01012014,12312014
330218,MSPB-1,0.976140,,01012014,12312014
330219,MSPB-1,0.959079,,01012014,12312014
330221,MSPB-1,0.965667,,01012014,12312014
330222,MSPB-1,0.905672,,01012014,12312014
330223,MSPB-1,0.823510,,01012014,12312014
330224,MSPB-1,0.944629,,01012014,12312014
330226,MSPB-1,0.890119,,01012014,12312014
330229,MSPB-1,1.016273,,01012014,12312014
330231,MSPB-1,0.976654,,01012014,12312014
330232,MSPB-1,0.912819,,01012014,12312014
330233,MSPB-1,0.986876,,01012014,12312014
330234,MSPB-1,1.116595,,01012014,12312014
330235,MSPB-1,0.892988,,01012014,12312014
330236,MSPB-1,1.024224,,01012014,12312014
330238,MSPB-1,0.873953,,01012014,12312014
330239,MSPB-1,0.967656,,01012014,12312014
330240,MSPB-1,1.000465,,01012014,12312014
330241,MSPB-1,1.025045,,01012014,12312014
330245,MSPB-1,0.993771,,01012014,12312014
330246,MSPB-1,1.048013,,01012014,12312014
330250,MSPB-1,0.930403,,01012014,12312014
330259,MSPB-1,1.141913,,01012014,12312014
330261,MSPB-1,1.036679,,01012014,12312014
330264,MSPB-1,0.998024,,01012014,12312014
330265,MSPB-1,0.859402,,01012014,12312014
330267,MSPB-1,1.041555,,01012014,12312014
330268,MSPB-1,0.857635,,01012014,12312014
330270,MSPB-1,1.013139,,01012014,12312014
330273,MSPB-1,1.023002,,01012014,12312014
330276,MSPB-1,0.860370,,01012014,12312014
330277,MSPB-1,0.887523,,01012014,12312014
330279,MSPB-1,0.964534,,01012014,12312014
330285,MSPB-1,0.941103,,01012014,12312014
330286,MSPB-1,1.068788,,01012014,12312014
330304,MSPB-1,1.048238,,01012014,12312014
330306,MSPB-1,1.048373,,01012014,12312014
330307,MSPB-1,0.867516,,01012014,12312014
330331,MSPB-1,1.064297,,01012014,12312014
330332,MSPB-1,1.143829,,01012014,12312014
330340,MSPB-1,0.937275,,01012014,12312014
330350,MSPB-1,0.983081,,01012014,12312014
330353,MSPB-1,1.041665,,01012014,12312014
330372,MSPB-1,1.070896,,01012014,12312014
330385,MSPB-1,0.897827,,01012014,12312014
330386,MSPB-1,1.036606,,01012014,12312014
330393,MSPB-1,0.974144,,01012014,12312014
330394,MSPB-1,0.940022,,01012014,12312014
330395,MSPB-1,1.022107,,01012014,12312014
330396,MSPB-1,0.949300,,01012014,12312014
330397,MSPB-1,0.988880,,01012014,12312014
330399,MSPB-1,0.901059,,01012014,12312014
330401,MSPB-1,1.094378,,01012014,12312014
330403,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
330404,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
330405,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
330406,MSPB-1,0.842048,,01012014,12312014
330409,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
340001,MSPB-1,0.979877,,01012014,12312014
340002,MSPB-1,1.004352,,01012014,12312014
340003,MSPB-1,0.871226,,01012014,12312014
340004,MSPB-1,0.993449,,01012014,12312014
340008,MSPB-1,0.888479,,01012014,12312014
340010,MSPB-1,0.946890,,01012014,12312014
340013,MSPB-1,0.950874,,01012014,12312014
340014,MSPB-1,0.960193,,01012014,12312014
340015,MSPB-1,0.975414,,01012014,12312014
340016,MSPB-1,0.949617,,01012014,12312014
340017,MSPB-1,0.951874,,01012014,12312014
340020,MSPB-1,0.910332,,01012014,12312014
340021,MSPB-1,0.951677,,01012014,12312014
340023,MSPB-1,0.967051,,01012014,12312014
340024,MSPB-1,0.847938,,01012014,12312014
340027,MSPB-1,0.962351,,01012014,12312014
340028,MSPB-1,0.947743,,01012014,12312014
340030,MSPB-1,0.973629,,01012014,12312014
340032,MSPB-1,0.928031,,01012014,12312014
340036,MSPB-1,0.895984,,01012014,12312014
340037,MSPB-1,0.919854,,01012014,12312014
340039,MSPB-1,0.948106,,01012014,12312014
340040,MSPB-1,0.976472,,01012014,12312014
340041,MSPB-1,1.004158,,01012014,12312014
340042,MSPB-1,0.917437,,01012014,12312014
340047,MSPB-1,0.984758,,01012014,12312014
340049,MSPB-1,0.893699,,01012014,12312014
340050,MSPB-1,0.930915,,01012014,12312014
340051,MSPB-1,0.927976,,01012014,12312014
340053,MSPB-1,0.993717,,01012014,12312014
340060,MSPB-1,0.978872,,01012014,12312014
340061,MSPB-1,0.966828,,01012014,12312014
340064,MSPB-1,0.972699,,01012014,12312014
340068,MSPB-1,0.943718,,01012014,12312014
340069,MSPB-1,1.008440,,01012014,12312014
340070,MSPB-1,0.922644,,01012014,12312014
340071,MSPB-1,0.916310,,01012014,12312014
340073,MSPB-1,0.996021,,01012014,12312014
340075,MSPB-1,0.946127,,01012014,12312014
340084,MSPB-1,0.952659,,01012014,12312014
340085,MSPB-1,1.014721,,01012014,12312014
340087,MSPB-1,0.953967,,01012014,12312014
340090,MSPB-1,0.972268,,01012014,12312014
340091,MSPB-1,0.934682,,01012014,12312014
340096,MSPB-1,0.885961,,01012014,12312014
340097,MSPB-1,0.941324,,01012014,12312014
340098,MSPB-1,0.954473,,01012014,12312014
340099,MSPB-1,0.903349,,01012014,12312014
340106,MSPB-1,0.856805,,01012014,12312014
340107,MSPB-1,0.925878,,01012014,12312014
340109,MSPB-1,0.928557,,01012014,12312014
340113,MSPB-1,0.978210,,01012014,12312014
340114,MSPB-1,0.961937,,01012014,12312014
340115,MSPB-1,0.914199,,01012014,12312014
340116,MSPB-1,0.962451,,01012014,12312014
340119,MSPB-1,0.941570,,01012014,12312014
340120,MSPB-1,0.895213,,01012014,12312014
340123,MSPB-1,0.926761,,01012014,12312014
340126,MSPB-1,0.970432,,01012014,12312014
340127,MSPB-1,0.893566,,01012014,12312014
340129,MSPB-1,0.934139,,01012014,12312014
340130,MSPB-1,0.965060,,01012014,12312014
340131,MSPB-1,0.899204,,01012014,12312014
340132,MSPB-1,0.913522,,01012014,12312014
340133,MSPB-1,0.896995,,01012014,12312014
340141,MSPB-1,0.966919,,01012014,12312014
340142,MSPB-1,0.912395,,01012014,12312014
340143,MSPB-1,0.984486,,01012014,12312014
340144,MSPB-1,0.927473,,01012014,12312014
340145,MSPB-1,0.968329,,01012014,12312014
340147,MSPB-1,0.993565,,01012014,12312014
340148,MSPB-1,0.850951,,01012014,12312014
340151,MSPB-1,0.986527,,01012014,12312014
340155,MSPB-1,0.950497,,01012014,12312014
340156,MSPB-1,0.818251,,01012014,12312014
340158,MSPB-1,0.914686,,01012014,12312014
340159,MSPB-1,0.945208,,01012014,12312014
340166,MSPB-1,0.950503,,01012014,12312014
340168,MSPB-1,0.697164,,01012014,12312014
340171,MSPB-1,0.955407,,01012014,12312014
340173,MSPB-1,0.956274,,01012014,12312014
340183,MSPB-1,0.932696,,01012014,12312014
340184,MSPB-1,0.923981,,01012014,12312014
340186,MSPB-1,0.869401,,01012014,12312014
350002,MSPB-1,0.893325,,01012014,12312014
350006,MSPB-1,0.972375,,01012014,12312014
350011,MSPB-1,0.981065,,01012014,12312014
350015,MSPB-1,0.910358,,01012014,12312014
350019,MSPB-1,0.948434,,01012014,12312014
350063,MSPB-1,0.683195,,01012014,12312014
350064,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
350070,MSPB-1,0.968074,,01012014,12312014
360001,MSPB-1,0.972656,,01012014,12312014
360002,MSPB-1,0.944781,,01012014,12312014
360003,MSPB-1,1.021876,,01012014,12312014
360006,MSPB-1,1.009110,,01012014,12312014
360008,MSPB-1,1.081351,,01012014,12312014
360009,MSPB-1,0.970890,,01012014,12312014
360010,MSPB-1,0.975308,,01012014,12312014
360011,MSPB-1,0.988865,,01012014,12312014
360012,MSPB-1,0.991546,,01012014,12312014
360013,MSPB-1,1.055256,,01012014,12312014
360014,MSPB-1,0.939060,,01012014,12312014
360016,MSPB-1,0.984870,,01012014,12312014
360017,MSPB-1,1.002661,,01012014,12312014
360019,MSPB-1,1.008390,,01012014,12312014
360020,MSPB-1,1.019756,,01012014,12312014
360025,MSPB-1,1.063606,,01012014,12312014
360026,MSPB-1,0.956364,,01012014,12312014
360027,MSPB-1,1.015060,,01012014,12312014
360029,MSPB-1,1.000049,,01012014,12312014
360032,MSPB-1,0.959510,,01012014,12312014
360035,MSPB-1,1.028036,,01012014,12312014
360036,MSPB-1,0.948500,,01012014,12312014
360037,MSPB-1,0.950764,,01012014,12312014
360039,MSPB-1,0.967214,,01012014,12312014
360040,MSPB-1,0.970515,,01012014,12312014
360041,MSPB-1,1.080605,,01012014,12312014
360044,MSPB-1,1.103010,,01012014,12312014
360046,MSPB-1,1.009595,,01012014,12312014
360048,MSPB-1,1.068678,,01012014,12312014
360051,MSPB-1,1.016356,,01012014,12312014
360052,MSPB-1,1.057617,,01012014,12312014
360054,MSPB-1,1.030850,,01012014,12312014
360055,MSPB-1,1.030958,,01012014,12312014
360056,MSPB-1,0.980678,,01012014,12312014
360058,MSPB-1,0.989113,,01012014,12312014
360059,MSPB-1,0.996610,,01012014,12312014
360064,MSPB-1,1.039608,,01012014,12312014
360065,MSPB-1,0.943833,,01012014,12312014
360066,MSPB-1,1.001572,,01012014,12312014
360068,MSPB-1,1.028325,,01012014,12312014
360070,MSPB-1,1.048403,,01012014,12312014
360071,MSPB-1,0.935339,,01012014,12312014
360072,MSPB-1,1.002658,,01012014,12312014
360074,MSPB-1,1.046097,,01012014,12312014
360075,MSPB-1,1.053850,,01012014,12312014
360076,MSPB-1,1.046703,,01012014,12312014
360077,MSPB-1,1.002784,,01012014,12312014
360078,MSPB-1,0.982786,,01012014,12312014
360079,MSPB-1,1.032676,,01012014,12312014
360080,MSPB-1,1.046111,,01012014,12312014
360081,MSPB-1,1.001260,,01012014,12312014
360082,MSPB-1,1.054228,,01012014,12312014
360084,MSPB-1,1.020638,,01012014,12312014
360085,MSPB-1,0.997799,,01012014,12312014
360086,MSPB-1,1.043979,,01012014,12312014
360087,MSPB-1,0.979678,,01012014,12312014
360089,MSPB-1,0.898652,,01012014,12312014
360090,MSPB-1,0.993579,,01012014,12312014
360091,MSPB-1,1.008849,,01012014,12312014
360092,MSPB-1,1.012565,,01012014,12312014
360095,MSPB-1,0.970295,,01012014,12312014
360096,MSPB-1,1.019221,,01012014,12312014
360098,MSPB-1,1.037030,,01012014,12312014
360107,MSPB-1,1.010729,,01012014,12312014
360109,MSPB-1,0.991541,,01012014,12312014
360112,MSPB-1,1.051582,,01012014,12312014
360118,MSPB-1,1.042858,,01012014,12312014
360121,MSPB-1,1.070856,,01012014,12312014
360123,MSPB-1,0.992925,,01012014,12312014
360125,MSPB-1,1.002172,,01012014,12312014
360131,MSPB-1,1.073668,,01012014,12312014
360132,MSPB-1,1.048205,,01012014,12312014
360133,MSPB-1,1.002939,,01012014,12312014
360134,MSPB-1,0.994742,,01012014,12312014
360137,MSPB-1,1.050794,,01012014,12312014
360141,MSPB-1,1.038312,,01012014,12312014
360143,MSPB-1,1.051878,,01012014,12312014
360144,MSPB-1,1.051383,,01012014,12312014
360145,MSPB-1,1.027717,,01012014,12312014
360147,MSPB-1,1.002943,,01012014,12312014
360148,MSPB-1,1.012078,,01012014,12312014
360150,MSPB-1,1.078748,,01012014,12312014
360151,MSPB-1,1.077628,,01012014,12312014
360152,MSPB-1,0.979735,,01012014,12312014
360153,MSPB-1,0.994305,,01012014,12312014
360155,MSPB-1,0.990984,,01012014,12312014
360156,MSPB-1,1.032567,,01012014,12312014
360159,MSPB-1,0.986534,,01012014,12312014
360161,MSPB-1,1.068765,,01012014,12312014
360163,MSPB-1,1.000335,,01012014,12312014
360170,MSPB-1,1.045790,,01012014,12312014
360172,MSPB-1,1.088004,,01012014,12312014
360174,MSPB-1,1.039068,,01012014,12312014
360175,MSPB-1,1.008306,,01012014,12312014
360179,MSPB-1,1.002113,,01012014,12312014
360180,MSPB-1,0.993820,,01012014,12312014
360185,MSPB-1,1.054324,,01012014,12312014
360189,MSPB-1,0.929669,,01012014,12312014
360192,MSPB-1,1.024239,,01012014,12312014
360197,MSPB-1,0.974629,,01012014,12312014
360203,MSPB-1,0.969224,,01012014,12312014
360210,MSPB-1,0.968702,,01012014,12312014
360211,MSPB-1,1.133601,,01012014,12312014
360212,MSPB-1,1.057701,,01012014,12312014
360218,MSPB-1,0.994539,,01012014,12312014
360230,MSPB-1,0.993379,,01012014,12312014
360234,MSPB-1,0.976483,,01012014,12312014
360236,MSPB-1,0.938848,,01012014,12312014
360239,MSPB-1,0.980054,,01012014,12312014
360245,MSPB-1,0.840937,,01012014,12312014
360247,MSPB-1,1.523577,,01012014,12312014
360259,MSPB-1,1.035953,,01012014,12312014
360261,MSPB-1,0.805660,,01012014,12312014
360262,MSPB-1,1.017850,,01012014,12312014
360263,MSPB-1,0.950084,,01012014,12312014
360266,MSPB-1,0.907649,,01012014,12312014
360270,MSPB-1,0.908724,,01012014,12312014
360274,MSPB-1,0.996536,,01012014,12312014
360276,MSPB-1,1.037573,,01012014,12312014
360348,MSPB-1,0.987092,,01012014,12312014
360351,MSPB-1,1.006371,,01012014,12312014
360352,MSPB-1,0.961595,,01012014,12312014
360354,MSPB-1,1.010448,,01012014,12312014
360355,MSPB-1,0.999000,,01012014,12312014
360358,MSPB-1,N/A,1-The number of cases/patients is too few to report,01012014,12312014
360359,MSPB-1,0.985819,,01012014,12312014
360360,MSPB-1,1.045795,,01012014,12312014
360361,MSPB-1,1.391960,,01012014,12312014
360362,MSPB-1,0.944575,,01012014,12312014
370001,MSPB-1,0.990888,,01012014,12312014
370002,MSPB-1,0.922362,,01012014,12312014
370004,MSPB-1,0.868726,,01012014,12312014
370006,MSPB-1,0.902844,,01012014,12312014
370007,MSPB-1,0.891491,,01012014,12312014
370008,MSPB-1,0.990553,,01012014,12312014
370011,MSPB-1,1.144953,,01012014,12312014
370013,MSPB-1,1.083138,,01012014,12312014
370014,MSPB-1,0.979088,,01012014,12312014
370015,MSPB-1,0.812648,,01012014,12312014
370016,MSPB-1,0.957353,,01012014,12312014
370018,MSPB-1,0.973634,,01012014,12312014
370019,MSPB-1,0.929313,,01012014,12312014
370020,MSPB-1,1.032500,,01012014,12312014
370022,MSPB-1,0.874456,,01012014,12312014
370023,MSPB-1,0.891266,,01012014,12312014
370025,MSPB-1,1.087938,,01012014,12312014
370026,MSPB-1,0.955441,,01012014,12312014
370028,MSPB-1,1.023773,,01012014,12312014
370029,MSPB-1,0.900222,,01012014,12312014
370030,MSPB-1,0.896281,,01012014,12312014
370032,MSPB-1,1.046317,,01012014,12312014
370034,MSPB-1,0.952399,,01012014,12312014
370036,MSPB-1,0.734060,,01012014,12312014
370037,MSPB-1,0.973751,,01012014,12312014
370039,MSPB-1,0.928563,,01012014,12312014
370040,MSPB-1,0.970050,,01012014,12312014
370041,MSPB-1,0.776883,,01012014,12312014
370047,MSPB-1,0.981625,,01012014,12312014
370048,MSPB-1,1.067567,,01012014,12312014
370049,MSPB-1,1.017532,,01012014,12312014
370051,MSPB-1,0.749290,,01012014,12312014
370054,MSPB-1,0.879678,,01012014,12312014
370056,MSPB-1,0.942918,,01012014,12312014
370057,MSPB-1,1.062748,,01012014,12312014
370065,MSPB-1,0.962632,,01012014,12312014
370072,MSPB-1,0.791619,,01012014,12312014
370078,MSPB-1,1.051019,,01012014,12312014
370080,MSPB-1,0.788437,,01012014,12312014
370083,MSPB-1,0.892638,,01012014,12312014
370089,MSPB-1,0.966621,,01012014,12312014
370091,MSPB-1,0.972579,,01012014,12312014
370093,MSPB-1,1.009413,,01012014,12312014
370094,MSPB-1,0.991541,,01012014,12312014
